listing_id,listing_date,city,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,yr_built,waterfront
2000,2024-02-14,Seattle,"$548,000",3.0,2.0,2150,7200.0,2.0,3.0,1992.0,0
3895,2024-04-20,Renton,"$979,000",7.0,4.5,4610,5330.0,2.0,3.0,2011.0,0
3844,2024-03-02,Seattle,"$449,000",3.0,2.5,"1,980 sqft",,2.0,1.0,2016.0,0
3251,2024-02-05,Bellevue,"$1,508,000",7.0,4.5,5420,9010.0,2.0,2.0,1947.0,0
1113,2024-04-10,Seattle ,"$430,000",2.0,1.5,1670,7090.0,1.0,4.0,1943.0,0
3870,2024-02-21,Seattle,"$523,000",3.0,2.0,2430,11890.0,1.0,5.0,1965.0,0
2447,2024-05-30,Renton,"$293,000",2.0,1.0,1200,35510.0,1.0,3.0,1978.0,0
2953,2024-04-25,Kirkland ,"$382,000",1.0,1.0,1680,14140.0,1.0,3.0,1965.0,0
1923,2024-02-18,Redmond,"$377,000",1.0,1.0,990,15440.0,1.0,4.0,1991.0,0
2625,2024-03-20,Bellevue,"$754,000",4.0,2.5,2230,12560.0,2.0,5.0,2009.0,0
3601,2024-02-12,Bellevue,"$619,000",3.0,2.5,2010,29580.0,2.0,4.0,,0
2320,2024-06-04,Renton,"$442,000",3.0,3.0,2250,4870.0,2.0,2.0,1925.0,0
2664,2024-06-02,Seattle,Not disclosed,2.0,2.0,1680,,1.5,3.0,1915.0,0
1816,2024-04-27,Renton,"$310,000",2.0,1.5,1470,5940.0,3.0,3.0,1943.0,0
3267,2024-03-03,Kirkland,"$454,000",3.0,2.5,1760,9820.0,2.0,3.0,2007.0,0
2474,2024-05-07,Bellevue,"$412,000",1.0,2.0,1580,4950.0,1.0,3.0,1936.0,0
2774,2024-04-24,,"$406,000",4.0,2.0,2200,4720.0,1.0,2.0,1901.0,0
1680,2024-06-08,Bellevue,"$422,000",2.0,2.0,1550,4550.0,1.0,3.0,1960.0,0
3905,2024-04-01,Bellevue,"$388,000",,,1450,5780.0,1.0,4.0,1984.0,0
2094,2024-04-29,Seattle,"$384,000",3.0,2.0,1520,4060.0,2.0,3.0,1917.0,0
1081,2024-02-09,Redmond,"$512,000",3.0,2.5,1980,1500.0,1.0,5.0,2020.0,0
2951,2024-02-09,Renton,"$402,000",4.0,2.5,1720,3110.0,1.5,4.0,2004.0,0
2240,2024-03-30,Seattle,"$488,000",3.0,2.0,1950,4640.0,1.5,4.0,1902.0,0
1330,2024-05-02,Seattle,"$570,000",3.0,3.0,2130,7440.0,2.5,4.0,1947.0,0
1243,2024-02-02,Seattle,"$317,000",2.0,2.0,1030,8580.0,2.0,3.0,1924.0,0
1642,2024-02-05,Kirkland,"$397,000",2.0,2.0,1540,6300.0,1.0,3.0,1952.0,0
1697,2024-04-16,Kirkland,"$735,000",3.0,3.0,2370,4730.0,1.0,5.0,1912.0,1
3258,2024-04-26,,"$514,000",3.0,1.0,1970,,2.0,5.0,1953.0,0
1754,2024-05-04,Bellevue,"$327,000",2.0,2.0,1240,11400.0,1.5,3.0,1960.0,0
1436,2024-01-11,Seattle,"$448,000",2.0,1.5,2110,3810.0,1.5,2.0,2022.0,0
2564,2024-03-29,Renton,"$396,000",2.0,1.5,1610,10060.0,2.0,3.0,1913.0,0
2935,2024-02-25,Kirkland,"$435,000",2.0,1.0,1690,2750.0,1.0,4.0,1937.0,0
3783,2024-04-06,Redmond,"$550,000",3.0,2.0,1750,7400.0,1.5,5.0,2020.0,0
2713,2024-02-14,Renton,"$269,000",3.0,3.0,1420,4550.0,2.0,4.0,1902.0,0
1552,2024-04-07,Seattle,"$693,000",4.0,2.5,"2,580 sqft",3560.0,1.0,5.0,2000.0,0
3626,2024-05-09, Bellevue,"$370,000",2.0,1.5,1550,6100.0,1.5,5.0,1901.0,0
1602,2024-01-01,Kirkland,"$615,000",,1.5,2240,,1.0,3.0,1973.0,0
2965,2024-01-11,Kirkland,"$722,000",5.0,3.5,2950,6670.0,1.0,4.0,1920.0,0
2014,2024-03-11,Renton,"$650,000",6.0,3.0,3000,14720.0,1.0,3.0,1996.0,0
3806,2024-04-10,Seattle,"$237,000",1.0,2.0,1020,,2.5,3.0,1908.0,0
2428,2024-04-18,SEATTLE,"$562,000",3.0,1.5,2150,27810.0,1.5,5.0,1957.0,0
3013,2024-02-13,Seattle,"$902,000",4.0,3.5,3680,6870.0,1.0,3.0,,0
2387,2024-03-24,Kirkland,"$1,405,000",7.0,5.0,5480,6000.0,2.0,4.0,1959.0,0
2296,2024-03-20,Bellevue,"$383,000",1.0,1.0,1500,3400.0,1.0,5.0,1923.0,0
1467,2024-06-02,Redmond,"$401,000",3.0,2.5,1600,7740.0,2.0,3.0,1944.0,0
2500,2024-05-01,Redmond,"$589,000",4.0,3.5,2290,5170.0,2.5,4.0,1914.0,0
3592,2024-02-09,renton,"$341,000",4.0,3.5,1800,6870.0,1.0,4.0,1977.0,0
3961,2024-01-19,Kirkland,"$760,000",5.0,4.0,2880,6380.0,1.0,4.0,1945.0,0
1278,2024-01-23,Bellevue,"$641,000",,1.5,1930,2450.0,1.0,5.0,1990.0,0
2070,2024-04-15,Bellevue,"$676,000",2.0,1.0,2090,12410.0,2.0,3.0,1990.0,0
2549,2024-01-12,Seattle,"$429,000",3.0,2.5,1870,10420.0,2.0,3.0,1904.0,0
2025,2024-05-03,Redmond,"$747,000",4.0,4.0,2680,6590.0,1.0,4.0,,0
2466,2024-04-10,Redmond ,"$313,000",,1.0,1330,2220.0,2.5,2.0,1956.0,0
1941,2024-05-14,Seattle,"$360,000",2.0,1.5,1240,8640.0,1.5,2.0,2000.0,0
2467,2024-01-01,Bellevue,"$343,000",2.0,2.0,1220,4040.0,3.0,3.0,1981.0,0
2324,2024-01-03,Kirkland,"$274,000",3.0,2.0,1030,11490.0,1.0,4.0,1928.0,0
2400,2024-02-25,Bellevue,"$1,011,000",4.0,,3250,12830.0,1.5,4.0,1976.0,0
3502,2024-02-03,Redmond,"$352,000",2.0,1.5,1370,,2.0,5.0,1977.0,0
2450,2024-02-06,Seattle,"$559,000",3.0,3.5,2240,9220.0,1.5,4.0,1996.0,0
1907,2024-05-09,bellevue,"$535,000",2.0,2.0,1790,6410.0,1.0,5.0,1983.0,0
3696,2024-01-28,Seattle,"$573,000",3.0,1.5,2410,2340.0,2.0,4.0,1966.0,0
2896,2024-05-02,Seattle,"$715,000",,4.0,2980,4120.0,1.0,3.0,2000.0,0
1389,2024-03-06,Seattle,"$366,000",2.0,1.0,1700,17250.0,2.0,3.0,1908.0,0
3071,2024-06-25,Renton,"$506,000",3.0,2.5,2210,8170.0,2.5,5.0,1925.0,0
3386,2024-01-21,Kirkland,"$465,000",3.0,2.0,970,2830.0,1.0,3.0,1976.0,1
3173,2024-01-14,Bellevue,"$428,000",1.0,1.5,1430,2570.0,2.0,3.0,1932.0,0
1881,2024-02-17,Bellevue,"$505,000",2.0,2.0,1740,7690.0,2.0,5.0,1963.0,0
3755,2024-06-05,Renton,"$636,000",4.0,3.0,3070,6480.0,2.0,5.0,1971.0,0
1051,2024-03-07,Seattle,"$471,000",3.0,2.5,2080,7790.0,1.0,2.0,1901.0,0
2888,2024-04-16,Seattle,"$401,000",2.0,2.0,1610,16420.0,1.0,3.0,1986.0,0
2703,2024-05-18,Bellevue,"$392,000",2.0,1.5,1250,23320.0,2.0,4.0,2019.0,0
1134,2024-03-19,Seattle,"$537,000",3.0,3.0,2080,2900.0,2.0,3.0,2000.0,0
2106,2024-03-23,Kirkland,"$431,000",3.0,2.0,1490,6290.0,2.0,3.0,1951.0,0
1704,2024-03-02,Renton,"$254,000",2.0,1.5,1730,4290.0,2.0,4.0,1956.0,0
1483,2024-01-21, Redmond,"$526,000",2.0,1.0,1940,2610.0,1.5,5.0,1975.0,0
2146,2024-06-22,Seattle,"$390,000",2.0,2.0,1650,16980.0,2.0,2.0,1991.0,0
3039,2024-04-19,Redmond,"$304,000",2.0,1.0,1160,19170.0,1.0,4.0,1915.0,0
3964,2024-05-23,Redmond,"$589,000",4.0,2.5,2330,8850.0,2.0,3.0,1947.0,0
1067,2024-03-23,Redmond,"$426,000",1.0,1.0,1690,3170.0,2.5,5.0,1934.0,0
3314,2024-06-02,Seattle,"$1,455,000",7.0,5.0,5910,3940.0,1.0,3.0,1964.0,0
3657,2024-06-10,Bellevue,"$357,000",1.0,3.0,1340,21520.0,1.0,3.0,1911.0,0
1908,2024-01-29,Seattle,"$324,000",3.0,2.0,1170,3620.0,1.0,3.0,2000.0,0
1032,2024-03-10,Renton,"$395,000",4.0,4.0,1920,4560.0,1.0,4.0,1953.0,0
3856,2024-01-10,Renton,"$268,000",1.0,1.5,1470,19120.0,2.0,3.0,1948.0,0
1011,2024-02-20,Bellevue,"$473,000",1.0,2.0,1720,6920.0,2.0,2.0,1900.0,0
1065,2024-03-20,Redmond,"$1,089,000",7.0,4.0,4300,12120.0,2.0,4.0,1968.0,0
1777,2024-02-24,Redmond,"$450,000",4.0,2.5,1720,4880.0,2.0,4.0,1933.0,0
1078,2024-05-07,Redmond ,"$1,281,000",5.0,4.5,4340,7460.0,2.0,4.0,2004.0,0
1492,2024-01-27,Redmond,"$1,273,000",7.0,4.0,5090,8170.0,2.0,3.0,,0
3639,2024-01-14,,"$541,000",3.0,2.5,"1,690 sqft",9290.0,2.0,4.0,,0
3114,2024-02-15,Redmond,"$740,000",2.0,1.5,2610,6290.0,1.5,5.0,1930.0,0
3780,2024-01-29,Seattle,"$551,000",4.0,4.0,2170,7340.0,1.0,3.0,1961.0,0
3345,2024-05-31,Kirkland,"$458,000",2.0,2.0,1610,8670.0,1.0,3.0,1962.0,0
1592,2024-05-12,bellevue,Not disclosed,2.0,1.5,1380,6230.0,1.0,5.0,1949.0,0
2286,2024-01-27,Renton,"$669,000",5.0,3.5,3470,6920.0,2.0,5.0,1946.0,0
3538,2024-06-18,Bellevue,"$514,000",3.0,2.0,1710,10260.0,1.5,4.0,1996.0,0
1725,2024-06-01,Seattle,"$907,000",5.0,4.0,3720,4070.0,2.5,4.0,1989.0,0
3536,2024-05-31,Redmond,"$592,000",3.0,2.0,2160,8130.0,1.5,2.0,1943.0,0
2213,2024-03-19,Redmond,"$270,000",1.0,1.0,1000,13990.0,1.5,5.0,1960.0,0
3300,2024-03-20,Kirkland ,Not disclosed,2.0,1.0,1570,11760.0,1.5,4.0,2006.0,0
3596,2024-05-15,RENTON,"$380,000",2.0,1.5,1760,12180.0,1.5,3.0,1977.0,0
2638,2024-05-20,Renton,"$259,000",1.0,1.5,1830,8130.0,3.0,3.0,,0
3876,2024-03-20,Seattle,"$346,000",2.0,2.0,1560,8200.0,1.0,1.0,,0
3956,2024-05-19,Seattle,"$615,000",5.0,3.5,2600,4170.0,2.0,3.0,1903.0,0
1983,2024-02-26,Kirkland,"$464,000",2.0,1.0,1750,1770.0,1.0,3.0,1983.0,0
1707,2024-04-05,Kirkland,"$300,000",2.0,2.0,1190,5720.0,2.0,3.0,1975.0,0
2688,2024-02-14,Bellevue,"$324,000",,1.5,1290,5090.0,2.0,3.0,1990.0,0
3891,2024-05-25,Seattle,"$380,000",2.0,2.5,1770,17630.0,1.0,3.0,1936.0,0
1274,2024-03-23, Redmond,"$504,000",4.0,,2250,6340.0,1.5,3.0,1903.0,0
2710,2024-04-26,,"$603,000",,2.0,2590,6610.0,1.0,3.0,1917.0,0
3758,2024-06-22,Redmond,"$936,000",4.0,3.5,3580,3520.0,1.0,,1964.0,0
1964,2024-03-20,Seattle,"$315,000",2.0,1.5,1180,9400.0,2.0,2.0,1956.0,0
3531,2024-04-25,Redmond,"$418,000",2.0,1.0,1810,11090.0,1.0,4.0,2014.0,0
3875,2024-02-25,Seattle,"$416,000",2.0,1.0,1800,11500.0,1.5,3.0,1938.0,0
3994,2024-04-29,Bellevue,"$482,000",3.0,2.0,1830,2590.0,1.0,3.0,1943.0,0
3865,2024-03-09,BELLEVUE,"$686,000",4.0,3.0,2040,7650.0,2.0,3.0,1947.0,0
3960,2024-06-26,Renton,"$808,000",5.0,4.0,3830,5560.0,2.0,3.0,1979.0,0
2453,2024-01-27,RENTON,"$345,000",2.0,1.5,1660,10190.0,1.5,4.0,1916.0,0
1150,2024-01-11,Seattle,"$540,000",3.0,2.0,2060,5710.0,2.5,5.0,1989.0,0
2758,2024-01-05,Renton,"$579,000",4.0,3.5,2800,7080.0,2.0,2.0,2013.0,0
1219,2024-04-12,Renton,"$325,000",1.0,1.0,1380,4710.0,2.0,3.0,2008.0,0
1240,2024-05-03,Seattle,"$640,000",4.0,3.0,2680,7300.0,1.0,4.0,1971.0,0
2132,2024-03-12, Bellevue,"$641,000",4.0,2.5,2030,4550.0,2.5,4.0,2015.0,0
3723,2024-02-07,Bellevue,"$520,000",3.0,2.5,1790,6830.0,2.0,4.0,1926.0,0
3240,2024-01-18,Bellevue,"$526,000",2.0,2.0,1630,4100.0,1.0,3.0,2006.0,0
3382,2024-01-24,Seattle,"$406,000",2.0,1.0,1880,6370.0,1.0,,1953.0,0
2254,2024-05-23,Redmond,"$697,000",3.0,2.5,2190,7820.0,1.0,2.0,1994.0,0
2054,2024-05-10,SEATTLE,"$353,000",1.0,1.5,1280,5910.0,2.5,3.0,1982.0,0
2669,2024-06-14,Seattle,"$509,000",,1.0,1930,14190.0,3.0,3.0,2004.0,0
3562,2024-04-22,Redmond,"$583,000",3.0,2.5,2500,19060.0,1.0,1.0,2002.0,0
3999,2024-01-25,Renton,"$350,000",1.0,1.0,1490,19490.0,2.0,3.0,2019.0,0
2358,2024-06-14,Bellevue,"$392,000",4.0,3.0,1630,2090.0,1.5,3.0,1909.0,0
1776,2024-01-16,Renton,"$392,000",3.0,2.0,1810,34700.0,2.0,3.0,2006.0,0
3640,2024-02-23,Seattle,"$258,000",1.0,1.0,1100,9450.0,2.0,3.0,1900.0,0
1840,2024-03-06,Bellevue,"$643,000",3.0,2.0,2200,24520.0,1.0,4.0,1901.0,0
1628,2024-06-27,Seattle,"$628,000",,2.5,2440,5680.0,3.0,4.0,1941.0,0
1324,2024-06-15,Bellevue,"$497,000",1.0,1.0,1520,5280.0,1.0,4.0,2005.0,0
3735,2024-06-04,Seattle ,"$441,000",3.0,2.0,1780,8930.0,1.0,3.0,1959.0,0
3965,2024-05-21,Seattle,"$803,000",6.0,4.0,3410,3910.0,1.0,3.0,1921.0,0
2868,2024-03-16,Seattle,"$388,000",,2.5,1920,1960.0,1.0,,1914.0,0
2161,2024-05-28,Seattle,"$322,000",1.0,1.0,1260,9120.0,2.0,3.0,1972.0,0
2077,2024-03-09,Bellevue,"$874,000",4.0,3.5,2860,4290.0,2.0,3.0,1997.0,0
1438,2024-05-31,Bellevue,"$526,000",3.0,2.5,1740,3160.0,2.0,5.0,1997.0,0
1120,2024-01-27,Redmond,"$387,000",1.0,1.0,1390,35120.0,1.0,2.0,2006.0,0
3664,2024-03-08,Seattle,"$419,000",3.0,1.5,1780,,1.0,2.0,1956.0,0
3493,2024-06-30,Seattle,"$337,000",3.0,2.5,1530,2040.0,1.0,3.0,1902.0,0
3669,2024-02-18,Redmond,"$834,000",5.0,3.5,3040,10930.0,2.5,5.0,1928.0,0
2815,2024-01-27,Kirkland,"$318,000",2.0,1.0,1240,9220.0,1.0,4.0,1916.0,0
2840,2024-03-28,Kirkland,"$472,000",2.0,2.5,1690,23160.0,2.5,4.0,1934.0,0
2027,2024-05-16,Renton,"$237,000",2.0,,1420,11110.0,2.5,4.0,1902.0,0
1077,2024-04-07,Seattle ,"$568,000",4.0,2.0,2460,14620.0,2.0,3.0,1952.0,0
1901,2024-06-15,Bellevue,"$433,000",1.0,1.0,1450,11100.0,3.0,1.0,1930.0,0
1372,2024-05-07,Seattle,"$1,348,000",7.0,4.5,5600,7940.0,1.0,3.0,1970.0,0
2205,2024-06-01,Seattle,"$496,000",3.0,2.5,2040,9760.0,1.0,3.0,1928.0,0
3828,2024-04-21,Seattle,"$1,139,000",7.0,5.0,4420,14760.0,1.0,4.0,1959.0,0
1942,2024-06-01,Kirkland,"$321,000",1.0,1.5,1210,3680.0,1.0,,1900.0,0
1553,2024-01-27,Seattle,"$621,000",4.0,3.0,2780,6410.0,2.0,3.0,1916.0,0
1407,2024-05-19,Seattle,"$222,000",2.0,2.0,1080,15960.0,1.5,2.0,1970.0,0
3118,2024-05-13,Seattle,"$565,000",3.0,1.5,2200,7690.0,1.0,3.0,1985.0,0
2614,2024-01-14,Bellevue,"$170,000",1.0,1.5,740,9100.0,1.0,5.0,1904.0,0
1969,2024-02-29,Redmond,"$757,000",4.0,3.0,2400,5630.0,1.0,3.0,,0
3350,2024-06-14,Seattle,"$361,000",2.0,1.5,1340,4640.0,2.0,3.0,2011.0,0
2747,2024-05-14,Kirkland,"$378,000",1.0,1.0,1300,6640.0,2.0,4.0,1913.0,0
1690,2024-03-27,Bellevue,"$484,000",3.0,2.5,1400,23310.0,2.0,5.0,1997.0,0
2739,2024-04-16,Bellevue,"$515,000",3.0,2.0,1630,10120.0,2.0,3.0,1946.0,0
1237,2024-05-07,Bellevue,"$429,000",3.0,3.0,1250,6940.0,1.0,4.0,,0
3893,2024-05-24,Redmond,"$696,000",2.0,1.0,2270,5130.0,2.0,4.0,1997.0,0
2987,2024-06-08,Seattle,"$698,000",5.0,4.0,2670,5290.0,3.0,3.0,1953.0,0
2984,2024-02-28,Seattle ,"$294,000",1.0,1.0,1040,,1.5,3.0,2008.0,0
1500,2024-05-10,bellevue,"$499,000",2.0,1.5,1690,,2.0,3.0,1977.0,0
1823,2024-05-29,Seattle,"$339,000",0.0,3.0,1600,5080.0,1.0,3.0,1927.0,0
1795,2024-02-28,Seattle,"$601,000",3.0,3.0,2370,7180.0,2.0,2.0,1955.0,0
1991,2024-04-05,Redmond,"$679,000",4.0,3.0,2400,13830.0,1.0,3.0,1993.0,0
1568,2024-03-21,seattle,"$484,000",3.0,,1750,12570.0,2.0,,1966.0,0
3436,2024-01-19,Renton,"$258,000",3.0,2.0,1900,7050.0,2.0,5.0,1921.0,0
1391,2024-02-10,Redmond,"$616,000",3.0,2.0,2500,,3.0,3.0,1969.0,0
1744,2024-03-06,Seattle,"$254,000",2.0,2.0,1320,13570.0,2.0,3.0,1912.0,0
3401,2024-03-29,REDMOND,"$890,000",6.0,4.0,3430,10550.0,1.5,4.0,1937.0,0
2218,2024-04-10,Redmond,"$357,000",2.0,1.5,1650,6560.0,1.0,3.0,1916.0,0
1236,2024-01-30,Kirkland,"$463,000",2.0,2.5,1380,4580.0,1.5,4.0,1996.0,0
3975,2024-06-24,Bellevue,"$413,000",1.0,1.0,1400,3190.0,1.0,3.0,1912.0,0
1481,2024-02-03,Bellevue,"$396,000",2.0,1.0,1680,7070.0,3.0,4.0,1912.0,0
3043,2024-03-08,Redmond,"$323,000",2.0,2.0,"1,530 sqft",,1.0,3.0,1907.0,0
2678,2024-01-06,Bellevue ,"$591,000",3.0,2.0,1970,6880.0,1.0,3.0,2012.0,0
3770,2024-01-02,renton,"$394,000",3.0,2.0,2340,13410.0,2.0,3.0,1987.0,0
3923,2024-02-04,seattle,"$356,000",1.0,1.0,1730,8420.0,1.0,2.0,1928.0,0
3613,2024-03-06,Bellevue,$0,4.0,3.0,3410,3150.0,2.0,3.0,1996.0,0
3673,2024-06-15,Bellevue,"$306,000",1.0,1.0,1220,4930.0,2.0,3.0,1933.0,0
1121,2024-01-06,Redmond,"$540,000",4.0,3.0,1850,19680.0,2.0,5.0,2003.0,0
2273,2024-03-18,Bellevue,"$440,000",2.0,1.5,1740,,1.5,2.0,1978.0,0
1927,2024-03-08,Seattle,"$552,000",3.0,2.5,"2,180 sqft",7120.0,1.0,3.0,2003.0,0
2595,2024-04-19,kirkland,"$526,000",3.0,1.5,2030,20430.0,1.0,3.0,1919.0,0
1224,2024-04-30,Renton,"$1,033,000",6.0,4.0,4840,6330.0,1.0,2.0,1997.0,0
1767,2024-06-20,Seattle,"$308,000",2.0,2.5,1240,5870.0,1.5,5.0,,0
1614,2024-05-08,renton,"$678,000",5.0,4.0,3330,,2.0,3.0,1966.0,0
2246,2024-02-05,Seattle,"$243,000",2.0,2.0,910,6080.0,2.0,2.0,1963.0,0
2541,2024-06-09, Kirkland,"$703,000",3.0,2.5,2590,9120.0,1.0,4.0,1946.0,0
1053,2024-06-19,Kirkland,"$444,000",3.0,3.0,1630,6270.0,2.0,3.0,1981.0,0
1530,2024-02-06,Seattle,Not disclosed,2.0,2.0,1200,8760.0,2.0,4.0,1970.0,0
2900,2024-02-21,Seattle,"$315,000",2.0,1.0,1300,21980.0,2.0,4.0,2007.0,0
3967,2024-03-20,Seattle,"$515,000",3.0,2.0,2230,7400.0,1.0,4.0,1983.0,0
1819,2024-02-28,Redmond,"$363,000",2.0,2.5,1520,,2.0,3.0,1964.0,0
1156,2024-04-29,redmond,"$479,000",4.0,2.0,2010,3430.0,2.0,3.0,1923.0,0
3912,2024-05-18,Seattle,"$775,000",5.0,4.0,3150,6270.0,1.0,4.0,2012.0,0
1249,2024-06-27,Bellevue,"$320,000",2.0,1.5,1130,3030.0,2.0,4.0,1950.0,0
1762,2024-02-02,Seattle,"$800,000",,2.5,2980,5180.0,2.0,4.0,1995.0,0
2895,2024-02-28,Seattle,"$418,000",2.0,1.5,1740,13170.0,2.0,3.0,2014.0,0
3030,2024-04-25,Redmond,"$630,000",4.0,2.0,2080,21920.0,2.0,4.0,2001.0,0
2131,2024-01-20,RENTON,"$262,000",2.0,,1530,5490.0,1.5,4.0,1914.0,0
1543,2024-03-31,Kirkland,"$578,000",3.0,2.0,2350,6590.0,3.0,5.0,1932.0,0
1794,2024-04-23,Seattle,"$514,000",4.0,3.0,2060,23740.0,3.0,3.0,1965.0,0
2726,2024-02-21,Seattle,"$439,000",2.0,2.0,1530,6690.0,1.0,3.0,,0
1629,2024-01-12,,"$554,000",2.0,1.5,1980,12240.0,1.0,4.0,1928.0,0
3199,2024-04-18,Seattle,"$435,000",3.0,1.5,1910,6570.0,1.0,4.0,1921.0,0
3734,2024-06-23,Seattle,"$562,000",3.0,2.5,2120,2580.0,1.5,3.0,1918.0,0
3340,2024-06-30,Seattle,"$438,000",4.0,2.5,1530,3110.0,1.0,2.0,1961.0,0
3430,2024-01-01,Kirkland,"$1,009,000",6.0,3.5,3730,9720.0,3.0,4.0,1919.0,0
3881,2024-06-06, Seattle,"$690,000",4.0,4.5,2590,13020.0,1.0,4.0,1947.0,0
2368,2024-02-28,Seattle,"$350,000",2.0,2.0,1630,43260.0,1.0,3.0,1909.0,0
2621,2024-03-12,Seattle,"$512,000",4.0,3.5,2150,4100.0,3.0,4.0,1953.0,0
3818,2024-04-05,Redmond,"$522,000",2.0,1.5,2180,8310.0,1.0,3.0,1982.0,0
2072,2024-06-29,Redmond,"$851,000",4.0,3.5,3140,12470.0,1.0,5.0,2022.0,0
1555,2024-06-16,Seattle,"$536,000",3.0,2.0,2090,3440.0,1.0,4.0,1947.0,0
2829,2024-02-02,Renton,"$1,048,000",7.0,5.0,5170,11010.0,1.0,4.0,1975.0,0
1827,2024-01-16,Redmond,"$271,000",3.0,2.5,1020,7540.0,1.0,4.0,1953.0,0
1111,2024-05-30,Bellevue,"$513,000",,1.0,1600,9130.0,1.5,3.0,2009.0,0
2985,2024-03-13,Redmond ,"$460,000",3.0,3.0,1870,18720.0,2.0,4.0,2019.0,0
2838,2024-02-15,Bellevue,"$678,000",4.0,3.0,2040,13280.0,1.0,4.0,1935.0,0
1536,2024-02-07,Seattle,"$748,000",6.0,3.5,3130,11390.0,2.0,3.0,1932.0,0
3703,2024-06-11,Bellevue,"$244,000",1.0,1.5,840,8780.0,1.0,3.0,1956.0,0
1155,2024-02-19,Seattle,"$380,000",2.0,1.5,1380,5810.0,2.0,3.0,2001.0,0
3611,2024-06-18,Renton,"$236,000",2.0,2.5,1250,6450.0,1.5,4.0,1922.0,0
3847,2024-05-12, Seattle,"$366,000",2.0,2.5,1540,5080.0,1.0,4.0,1910.0,0
1323,2024-04-20,Seattle,"$556,000",4.0,2.5,"2,140 sqft",7020.0,2.0,3.0,1951.0,0
2711,2024-04-07,Kirkland,"$515,000",2.0,2.0,1890,5470.0,2.0,3.0,1940.0,0
1015,2024-03-08,Bellevue,"$600,000",3.0,2.0,2200,7340.0,2.0,5.0,1910.0,0
2799,2024-06-18,Redmond,"$464,000",2.0,1.0,1720,2980.0,1.0,4.0,1913.0,0
3850,2024-05-06,Bellevue,"$351,000",2.0,2.0,1260,,1.0,3.0,1913.0,0
1083,2024-03-09,Kirkland,"$375,000",2.0,1.5,1560,6800.0,2.0,4.0,,0
2944,2024-06-04,Seattle,"$615,000",3.0,2.0,2640,16370.0,2.0,3.0,2002.0,0
2989,2024-03-22,Renton,"$536,000",4.0,3.0,2540,16830.0,1.0,2.0,1984.0,0
2384,2024-04-19,Renton,"$510,000",3.0,,2360,8120.0,2.0,3.0,1958.0,0
2575,2024-02-21,Seattle,"$279,000",1.0,1.5,1340,6040.0,1.0,3.0,1982.0,0
3059,2024-04-07,Seattle,"$408,000",2.0,2.5,1860,15900.0,2.0,3.0,1943.0,0
3915,2024-05-19,Bellevue,"$856,000",3.0,,3150,6250.0,2.0,2.0,1912.0,0
2495,2024-02-04,Bellevue,"$279,000",1.0,1.0,1170,6120.0,1.5,3.0,1911.0,0
1832,2024-06-18,REDMOND,"$475,000",2.0,2.0,1860,5360.0,1.0,4.0,1950.0,0
3081,2024-01-14,Bellevue,"$991,000",4.0,2.5,3420,9050.0,2.0,5.0,2005.0,0
2175,2024-05-13,Bellevue,"$827,000",4.0,2.0,2970,4250.0,2.0,4.0,1962.0,0
1414,2024-01-13,Renton,"$477,000",3.0,2.0,2080,8060.0,2.0,3.0,2009.0,0
2818,2024-04-24,Bellevue,"$732,000",3.0,2.0,2570,8730.0,3.0,4.0,1916.0,0
1166,2024-01-30,Bellevue,"$1,120,000",6.0,4.0,3850,13030.0,1.5,4.0,2003.0,0
3609,2024-05-02,Redmond,"$527,000",2.0,2.0,2160,4870.0,1.5,3.0,,0
3958,2024-03-27,,"$607,000",4.0,2.5,2540,33890.0,1.5,3.0,1942.0,0
1615,2024-05-22,Seattle,"$752,000",5.0,2.5,2740,3740.0,1.0,5.0,1965.0,0
2015,2024-03-16,Seattle,"$214,000",2.0,,950,8940.0,2.0,3.0,1919.0,0
3138,2024-05-27,Kirkland,Not disclosed,3.0,2.5,1610,25480.0,2.0,3.0,1934.0,1
2271,2024-04-29,Renton,"$811,000",6.0,3.0,3990,5960.0,1.0,4.0,1960.0,0
2238,2024-03-25,Bellevue,"$812,000",4.0,3.0,"2,760 sqft",13440.0,2.0,3.0,1966.0,0
3182,2024-05-28,Renton,"$695,000",5.0,3.0,3380,7560.0,1.0,3.0,,0
1556,2024-05-10,Seattle,"$528,000",,2.0,1960,3860.0,2.0,3.0,1957.0,0
3369,2024-04-18,Bellevue,"$412,000",2.0,2.5,1430,,2.0,3.0,1903.0,0
3840,2024-04-04,Seattle,"$476,000",3.0,2.0,1860,5250.0,1.0,2.0,1965.0,0
2212,2024-06-29,Kirkland,"$775,000",4.0,3.0,3120,,1.5,3.0,1979.0,0
3817,2024-06-06,Seattle,"$391,000",1.0,1.0,1820,2490.0,1.5,3.0,1981.0,0
1635,2024-02-05,Seattle,"$305,000",1.0,1.0,1250,7670.0,1.5,3.0,2008.0,0
2056,2024-02-29,Redmond,"$781,000",4.0,3.5,2890,5860.0,1.0,5.0,1932.0,0
3341,2024-06-06,,"$612,000",4.0,2.5,2340,1790.0,1.5,4.0,2001.0,0
2709,2024-05-19,Renton,"$322,000",3.0,3.0,1530,8190.0,2.0,2.0,1912.0,0
1797,2024-02-26,Seattle,"$554,000",2.0,3.0,2070,5170.0,1.0,4.0,2004.0,0
